otu name,16rRNA,Kingdom,Phylum,Class,Order,Family,Genus,Species,AK001,AK002,AK003,AK004,AK005,AK006,AK007,AK008,AK009,AK010,AK011,AK012,AK013,AK014,AK015,AK016,AK017,AK018,AK019,AK020,AK021,AK022,AK023,AK024,AK025,AK026,AK027,AK028,AK029,AK030,AK031,AK032,AK033,AK034,AK035,AK036,AK037,AK038,AK039,AK040,AK041,AK042,AK043,AK044,AK045,AK046,AK047,AK048,AK049,AK050,AK051,AK052,AK053,AK054,AK055,AK056,AK057,AK058,AK059,AK060,AK061,AK062,AK063,AK064,AK065,AK066,AK067,AK068,AK069,AK070,AK071,AK072,AK073,AK074,AK075,AK076,AK077,AK078,AK079,AK080,AK081,AK082,AK083,AK084,AK085,AK086,AK087,AK088,AK089,AK090,AK091,AK092,AK093,AK094,AK095,AK096,AK097,AK098,AK099,AK100,AK101
OTU_254,uncultured desulfosarcina sp. ,k__bacteria,p__proteobacteria,c__deltaproteobacteria,o__desulfobacterales,f__desulfobacteraceae,g__desulfosarcina,s__desulfosarcina spp.,0.903089987,0.602059991,0.602059991,0.301029996,0.77815125,0.477121255,0,0.602059991,0.301029996,0.477121255,1.113943352,0.698970004,0.602059991,0.77815125,0.477121255,1,0.602059991,0,0.77815125,0.903089987,1.113943352,0.903089987,1.230448921,0.477121255,0.301029996,1.113943352,1.041392685,1.361727836,1.447158031,0.954242509,1.113943352,0.77815125,0.698970004,1.176091259,1.380211242,0.84509804,1.278753601,1.799340549,2.689308859,2.44870632,3.065206128,2.572871602,1.73239376,1.113943352,0.301029996,0.602059991,0.903089987,0.602059991,0.698970004,0.698970004,0.698970004,1.414973348,0.954242509,1,0.77815125,0,1.041392685,0.903089987,3.033021445,2.943988875,1.431363764,2.654176542,3.179551791,1,1.342422681,2.51851394,2.255272505,1.491361694,1.176091259,0.301029996,1.431363764,0.477121255,0.602059991,0.301029996,1.146128036,0.301029996,0.477121255,0.698970004,0.602059991,0.698970004,0.602059991,0.602059991,1.113943352,0.477121255,0,0.77815125,0.903089987,0.903089987,0.954242509,0.954242509,0.77815125,0,0.477121255,1.230448921,0.698970004,0.903089987,0.301029996,0,0,0.77815125,0.602059991
OTU_79,lewinella sp. hme9359 ,k__bacteria,p__bacteroidetes,c__sphingobacteriia,o__sphingobacteriales,f__saprospiraceae,g__lewinella,s__lewinella sp.,0.84509804,0.84509804,0.698970004,0.602059991,0.77815125,1.204119983,0.602059991,0.602059991,0.301029996,0.301029996,0.301029996,0.954242509,0.602059991,0.903089987,0.698970004,0.903089987,0.602059991,0,1.176091259,1.255272505,2.178976947,3.138618434,1.838849091,1.431363764,1.146128036,3.412292509,2.652246341,2.281033367,1.633468456,2.876217841,3.288249226,2.572871602,2.509202522,2.243038049,2.631443769,1.62324929,2.549003262,0.903089987,1.278753601,1.342422681,1.681241237,1.447158031,1.681241237,1.763427994,3.05422991,2.56937391,2.36361198,1.69019608,0.84509804,0.477121255,0.77815125,0.698970004,0.301029996,0,0.477121255,0,0.477121255,0.301029996,1.414973348,1.255272505,0.602059991,1.113943352,1.431363764,1.903089987,2.340444115,1.929418926,1.86923172,0.84509804,1.73239376,0,0.301029996,0.301029996,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0.301029996,0,0.301029996,0.301029996,0,0,0,0.477121255,0,0,0,0.602059991,0,0,0,0,0,0,0.301029996
OTU_14189,erythrobacter sp. fun_120 ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__erythrobacteraceae,g__erythrobacter,s__erythrobacter sp.,1.079181246,0.301029996,0.84509804,0.77815125,1,1.041392685,0.477121255,1.041392685,0.903089987,0.477121255,1.079181246,0.602059991,0.602059991,1,0.301029996,1.755874856,0.477121255,0.477121255,0.903089987,1.204119983,2.152288344,2.149219113,2.274157849,1.146128036,0.77815125,2.661812686,1.414973348,2.889301703,1.716003344,1.278753601,2.534026106,2.193124598,1.531478917,2.403120521,1.959041392,1.146128036,2.787460475,0.903089987,1.176091259,0.903089987,1.342422681,1.176091259,1.707570176,1.763427994,2.892094603,0.698970004,1.748188027,0.602059991,0.477121255,0.77815125,1.079181246,0.477121255,0.77815125,0.77815125,0.77815125,0.602059991,0.602059991,0.477121255,1.322219295,1.041392685,1.913813852,1.041392685,1.462397998,0.602059991,2.029383778,3.032618761,1.84509804,1.322219295,1.176091259,0,0.77815125,0.301029996,0.602059991,0,1,0,0.602059991,0.301029996,0.477121255,0.477121255,0.477121255,0.301029996,0.301029996,0.301029996,0.301029996,0.698970004,1.079181246,0,0,0.477121255,0.301029996,0,0,0.477121255,0,0.477121255,0,0,0,0.301029996,0.301029996
OTU_88,am295255.1 lewinella nigricans str. atcc 23147  ,k__bacteria,p__bacteroidetes,c__sphingobacteriia,o__sphingobacteriales,f__saprospiraceae,g__lewinella,s__lewinella nigricans,0.903089987,0.84509804,0.84509804,0.903089987,0.602059991,0.954242509,0.954242509,0.477121255,0.301029996,0.698970004,0.954242509,1,0.602059991,0.698970004,0.84509804,0.954242509,0.77815125,0.698970004,1.079181246,1.146128036,2.276461804,2.703291378,1.919078092,2.240549248,1.301029996,2.64246452,1.986771734,2.46834733,1.944482672,2.73239376,3.081347308,2.960946196,3.003029471,2.064457989,3.63748973,1.380211242,2.837588438,0.77815125,1.113943352,1.041392685,1.612783857,1.255272505,1.792391689,1.672097858,1.653212514,1.838849091,2.586587305,1.414973348,0.698970004,0.698970004,0.301029996,0.698970004,0.477121255,0,0,0.301029996,0.301029996,0.301029996,1.491361694,1.230448921,0.477121255,1.113943352,1.755874856,1.740362689,2.64738297,1.146128036,1.322219295,0.903089987,1.568201724,0.301029996,0.477121255,0.301029996,0.301029996,0.301029996,0.301029996,0,0.602059991,0,0,0,0,0.301029996,0.477121255,0,0,0,0,0,0.477121255,0.301029996,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0
OTU_123,aj439343.1 corynebacterium pseudodiphtheriticum str. cip103420t (atcc10700)  ,k__bacteria,p__actinobacteria,c__actinobacteria,o__actinomycetales,f__corynebacteriaceae,g__corynebacterium,s__corynebacterium pseudodiphtheriticum,2.622214023,0,0.477121255,0.301029996,0.77815125,0.77815125,0.301029996,0,0.301029996,0.301029996,0.301029996,0.77815125,0.301029996,0.477121255,0.301029996,0.84509804,0,0.301029996,0,0.954242509,0.301029996,0.301029996,0.602059991,0.477121255,0.77815125,0.477121255,0,0.477121255,0.698970004,0,0,0,0.477121255,0.477121255,0.301029996,0,0.301029996,0,0.698970004,0.477121255,0.477121255,0.477121255,0.602059991,1.113943352,0.301029996,0,0.301029996,0.301029996,0.903089987,0.477121255,2.252853031,1.826074803,1.342422681,2.777426822,1.880813592,1.204119983,2.068185862,1.397940009,2.176091259,3.118264726,2.920123326,2.33243846,2.67669361,2.693726949,2.62838893,2.989894564,2.666517981,1.892094603,3.187520721,1.079181246,1.643452676,0.477121255,1.041392685,1,1.255272505,1.176091259,1.77815125,1.041392685,0.301029996,0.954242509,0.84509804,0.954242509,1.230448921,1,0.84509804,1.462397998,0.698970004,0.602059991,0.77815125,1.176091259,1.322219295,0.77815125,0.477121255,1.204119983,0.77815125,1.361727836,1.278753601,0,0,1,2.10720997
OTU_35,ef512708.1 erythrobacter vulgaris str. jl271  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__erythrobacteraceae,g__erythrobacter,s__erythrobacter vulgaris,1.113943352,1.041392685,1.041392685,0.602059991,0.602059991,1.176091259,0.301029996,1.230448921,0.602059991,0.301029996,1.146128036,0.698970004,0.477121255,1.278753601,0.903089987,1.799340549,0.77815125,0.602059991,1.176091259,1.380211242,2.675778342,2.11058971,2.29666519,1.146128036,0.477121255,2.903089987,2.271841607,2.57054294,1.875061263,1.643452676,2.831229694,1.662757832,2.392696953,2.92992956,1.838849091,0.84509804,2.1430148,0.954242509,1.278753601,0.698970004,1.568201724,1.301029996,2.250420002,1.944482672,1.322219295,0.903089987,2.359835482,0.903089987,0.477121255,0.301029996,1.079181246,1,0.477121255,0.301029996,0.698970004,0.301029996,0.301029996,0.477121255,1.886490725,0.77815125,1.939519253,1,1.556302501,0,2.025305865,2.324282455,2.033423755,1.662757832,1.113943352,0,0.698970004,0,0,0,1.079181246,0,0,0,0.301029996,0.301029996,0,0,0.477121255,0.698970004,0,0.301029996,0.477121255,0,0.477121255,0.477121255,0.301029996,0,0.477121255,0.477121255,0,0.301029996,0,0,0,0,0.602059991
OTU_87,uncultured streptomyces sp. ,k__bacteria,p__actinobacteria,c__actinobacteria,o__actinomycetales,f__streptomycetaceae,g__streptomyces,s__streptomyces spp.,0.477121255,0.301029996,0.301029996,0.301029996,0,0.954242509,0.477121255,0,0.301029996,0,0.477121255,0.477121255,0.301029996,0,0,0.602059991,0.477121255,0.602059991,0.477121255,1.041392685,0.477121255,0.477121255,0.602059991,0.301029996,0,0.698970004,0.477121255,0.84509804,0.698970004,0.301029996,0.477121255,0.477121255,0.301029996,0.301029996,0.77815125,0.602059991,0.903089987,0.301029996,2.190331698,0.602059991,1.86332286,2.33243846,2.645422269,0.602059991,0.301029996,0.477121255,0.698970004,0.602059991,0,0.477121255,0.477121255,1.792391689,1.255272505,1.176091259,1.204119983,1,1.414973348,1.301029996,3.526210004,2.843232778,1.799340549,3.34869419,3.545059585,1.477121255,1.556302501,2.545307116,2.866287339,2.33243846,1.255272505,1,1.799340549,0.301029996,1.146128036,0.903089987,1.672097858,0.77815125,1.204119983,0.698970004,0.301029996,1.176091259,1.255272505,1.255272505,1.556302501,1.041392685,0.477121255,1.146128036,1,0.602059991,1.079181246,1.397940009,1.447158031,0.602059991,0.77815125,1.69019608,0.698970004,1.681241237,0.77815125,0,0,0.84509804,1.079181246
OTU_2440,dq915616.1 oceanicola granulosus str. kctc12143  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhodobacterales,f__rhodobacteraceae,g__oceanicola,s__oceanicola granulosus,1.079181246,0.903089987,0.903089987,0.698970004,0.84509804,1.041392685,0.602059991,0.954242509,0.602059991,0,1.113943352,0.77815125,0.477121255,1.255272505,0.477121255,1.505149978,0.698970004,0.301029996,0.698970004,1.230448921,2.240549248,1.361727836,1.959041392,1.079181246,0.84509804,2.238046103,1.447158031,2.462397998,2.113943352,1.176091259,1.748188027,2.053078443,1.447158031,2.045322979,3.006037955,1.041392685,2.247973266,2.1430148,2.257678575,2.161368002,1.995635195,1.851258349,3.250175948,2.983175072,0.602059991,1.146128036,1.491361694,1.230448921,0.77815125,0.301029996,0.84509804,0.903089987,0.954242509,0.477121255,0,0,0.301029996,0.602059991,1.491361694,1.763427994,1.322219295,1.322219295,1.278753601,0.602059991,2.475671188,2.201397124,2.037426498,1.986771734,0.903089987,0,0.954242509,0,0,0,0.903089987,0,0.477121255,0,0,0.301029996,0,0,0.602059991,0.301029996,0,0.602059991,0.477121255,0,0,0,0.301029996,0,0,0.602059991,0,0.301029996,0,0,0,0.301029996,0.698970004
OTU_187,uncultured alkanindiges sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__pseudomonadales,f__moraxellaceae,g__alkanindiges,s__alkanindiges spp.,1.342422681,1.204119983,0.84509804,0.954242509,0.903089987,0.903089987,1,0,0.602059991,0.903089987,1,1.301029996,1,0.77815125,0.77815125,1.079181246,1.041392685,0.698970004,0.903089987,1.079181246,1.544068044,1.113943352,1.361727836,0.954242509,0.698970004,1.230448921,0.602059991,1.204119983,1.763427994,0.84509804,1.255272505,1.255272505,1.146128036,1.361727836,1.230448921,0.84509804,1.079181246,0.954242509,1.819543936,1.230448921,2.068185862,1.792391689,3.317018101,2.62838893,0.477121255,0.602059991,1.113943352,1,0.301029996,0.84509804,0.698970004,1.041392685,0.698970004,0.301029996,0.77815125,0.477121255,0.84509804,0.84509804,2.164352856,2.037426498,1.799340549,1.716003344,2.378397901,0.602059991,0.698970004,2.334453751,2.344392274,2.686636269,1.113943352,0.698970004,1.176091259,0.301029996,0.477121255,0,0.602059991,0,0.84509804,0,0.477121255,1.278753601,0.301029996,0.698970004,0.602059991,0.301029996,0,0.77815125,0.602059991,0.477121255,0.477121255,1,0.301029996,0.301029996,0.602059991,0.903089987,0,0.954242509,0.477121255,0,0,0.301029996,0.602059991
OTU_16094,gq040441.1 topographical and temporal human skin microbiome skin umbilicus clone nbw954e07c1  ,k__bacteria,p__firmicutes,c__bacilli,o__bacillales,f__staphylococcaceae,g__staphylococcus,s__staphylococcus hominis,1.491361694,1.146128036,0.301029996,0.77815125,0.477121255,1,0.698970004,0,1.924279286,0.301029996,0.477121255,2.08278537,0.77815125,0.84509804,1.113943352,0.477121255,1.579783597,1.146128036,0.954242509,0.954242509,0.301029996,0.477121255,0.477121255,0.77815125,1.397940009,0.477121255,0.602059991,0.301029996,0.477121255,0,0.77815125,0,0.477121255,0.602059991,0.477121255,0.477121255,0.602059991,0,0,0.301029996,0.602059991,0,0.477121255,0.477121255,0.84509804,0,0.84509804,0.698970004,1,1.041392685,1.278753601,1.591064607,1.491361694,0.954242509,1.72427587,2.176091259,2.029383778,2.29666519,1.278753601,1.913813852,1.447158031,1.255272505,1.62324929,1.991226076,1.62324929,1.812913357,1.716003344,0.84509804,1.62324929,1.973127854,1,0.77815125,2.359835482,1.531478917,1.653212514,1.740362689,1.880813592,0.477121255,0.477121255,1.322219295,0.602059991,1.176091259,1.380211242,0.84509804,0.301029996,0,0.477121255,1.531478917,0.84509804,0.698970004,1.079181246,1.301029996,0.602059991,0.698970004,1.447158031,0.77815125,1.72427587,0,0,0.84509804,1.113943352
OTU_248,uncultured amaricoccus sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhodobacterales,f__rhodobacteraceae,g__amaricoccus,s__amaricoccus spp.,1,0,0.698970004,0.301029996,0.84509804,0.903089987,0,0.77815125,0.477121255,0.477121255,0.77815125,0.477121255,0.477121255,1.230448921,0.301029996,1.397940009,0.301029996,0.301029996,0.77815125,1.204119983,2.222716471,2.459392488,2.123851641,1.113943352,0.477121255,2.460897843,2.328379603,2.390935107,2.093421685,1.230448921,2.796574333,1.716003344,1.230448921,2.403120521,1.77815125,0.903089987,1.462397998,0.698970004,1.079181246,1,1.397940009,1.176091259,1.792391689,1.579783597,0.477121255,1.986771734,2.509202522,2.805500858,0.602059991,0.698970004,0.954242509,1.204119983,0.84509804,0.602059991,0.84509804,0.477121255,0.77815125,0.698970004,1.380211242,1.255272505,1.462397998,1.342422681,1.447158031,2.604226053,2.675778342,1.278753601,2.376576957,1.176091259,0.77815125,0.301029996,0.954242509,0,0.698970004,0,1.113943352,0.477121255,0.602059991,0.477121255,0.698970004,0.477121255,0,0.477121255,0.698970004,0.301029996,0,0,0.602059991,0.301029996,0.301029996,0.477121255,0.301029996,0,0,0,0,0.602059991,0,0,0,0.477121255,0
OTU_8483,sphingomonas sp. jd1 ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__sphingomonadaceae,g__sphingomonas,s__sphingomonas sp.,2.225309282,0.477121255,2.812913357,0,0,1.968482949,0.301029996,0.602059991,0.477121255,0,0.698970004,0.301029996,2.064457989,1.255272505,0,1.380211242,0.301029996,0.301029996,2.255272505,0.602059991,1.361727836,0.77815125,1.204119983,0.954242509,0,1.301029996,0.84509804,1.204119983,1.255272505,0,1.397940009,0.77815125,0.77815125,1.633468456,1.176091259,0.301029996,1.204119983,0.301029996,0.301029996,2.049218023,0.903089987,0.77815125,1.792391689,1.079181246,0.477121255,0.301029996,1.079181246,1.041392685,2.037426498,0,0.698970004,2.561101384,2.397940009,2.093421685,0.954242509,2.257678575,0.698970004,2.555094449,1.591064607,0.954242509,2.012837225,1.204119983,1.361727836,0.301029996,1.041392685,1.568201724,1.531478917,1.51851394,0.301029996,0.301029996,1.255272505,0.301029996,0.301029996,0.477121255,1.643452676,0.301029996,0,0.301029996,0.301029996,0.477121255,0.301029996,0,0.77815125,1.113943352,0.477121255,2.350248018,1.462397998,0.477121255,0.77815125,1.51851394,0.301029996,0,0.602059991,1,2.217483944,0.477121255,0,0,0,0.602059991,2.123851641
OTU_214,gamma proteobacterium mcf85 ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__gammaproteobacteria,f__gammaproteobacteria,g__acidibacter,s__gamma proteobacterium,1.041392685,1.146128036,0.77815125,0.602059991,0.77815125,1.113943352,0.477121255,0.477121255,0.602059991,0.477121255,0.698970004,1.176091259,0.84509804,0.698970004,0.698970004,0.698970004,0.954242509,0.301029996,1.041392685,1.079181246,1.924279286,1,2.120573931,0.77815125,0.698970004,1.991226076,0.84509804,1.462397998,1.531478917,0.477121255,2.222716471,1,3.131297797,1.84509804,1.146128036,0.698970004,0.903089987,0.698970004,1.146128036,0.954242509,1.397940009,1.278753601,1.491361694,1.176091259,0.477121255,0.602059991,2.899273187,0.698970004,0.477121255,0.602059991,0.477121255,1.113943352,0.698970004,0.477121255,0.84509804,0.301029996,1.230448921,1,2.049218023,1.380211242,1.146128036,1.84509804,2.365487985,0.954242509,1.041392685,1.255272505,3.229425848,1.176091259,1.653212514,0.301029996,1.602059991,0.301029996,0.602059991,0.477121255,1.204119983,0.602059991,0.954242509,0.301029996,0.77815125,0.301029996,0.602059991,0.698970004,0.903089987,0.477121255,0.301029996,0.477121255,0.602059991,0.84509804,0.77815125,0.903089987,0,0,0.301029996,1.113943352,0.477121255,1.380211242,0.477121255,0,0,0,0.477121255
OTU_4677,uncultured haliea sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__alteromonadales,f__alteromonadaceae,g__haliea,s__haliea spp.,1.176091259,0.903089987,0.477121255,0.698970004,0.477121255,0.84509804,0.301029996,0.301029996,0.477121255,0.301029996,0.477121255,0.698970004,1,0.77815125,0,0,0.602059991,0.602059991,0.301029996,0.954242509,1.380211242,0.77815125,1.176091259,0.602059991,0.477121255,0.77815125,0.698970004,1.113943352,1.944482672,0.77815125,0.602059991,0.77815125,1,1,0.903089987,0.477121255,0.903089987,0.698970004,2.133538908,2.146128036,2.746634199,2.397940009,2.089905111,1.799340549,0.301029996,0,0.84509804,0.301029996,0,0.301029996,0,1.176091259,0.602059991,0.301029996,1.322219295,0.301029996,1.041392685,0.903089987,2.973589623,2.274157849,1.255272505,2.802773725,3.235275877,1,1.447158031,2.687528961,2.873320602,2.307496038,1.886490725,0.698970004,1.278753601,0.477121255,0.77815125,0.698970004,1.414973348,0.477121255,1.079181246,0,0.477121255,0.698970004,0.77815125,0.77815125,1,0.602059991,0.301029996,0.84509804,0.77815125,1.079181246,0.602059991,1.278753601,0.77815125,0,1,0.77815125,0.602059991,1.146128036,0.301029996,0,0,0.77815125,0.698970004
OTU_400,uncultured hyphomonas sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhodobacterales,f__hyphomonadaceae,g__hyphomonas,s__hyphomonas spp.,1,0.477121255,0.602059991,0.77815125,0.698970004,1,0.602059991,0.84509804,0.602059991,0.477121255,1.146128036,0.77815125,0.602059991,1,0.301029996,1.322219295,0.301029996,0.477121255,0.698970004,0.84509804,1.886490725,1.322219295,1.681241237,0.903089987,0.301029996,1.740362689,1.079181246,1.633468456,2.139879086,1.301029996,1.62324929,1.079181246,1.278753601,1.662757832,1.897627091,0.903089987,1.897627091,2.041392685,2.230448921,0.698970004,1.113943352,1.079181246,2.946943271,2.747411808,0.602059991,1.146128036,1.230448921,0.602059991,0.602059991,0.477121255,0.954242509,1.397940009,0.602059991,1,0.602059991,0.301029996,0.698970004,0.477121255,2.419955748,1.230448921,2.037426498,1.556302501,1.857332496,0.77815125,1.278753601,2.170261715,2.423245874,2.583198774,0.84509804,0.477121255,1,0.477121255,0.602059991,0,1.176091259,0,0.698970004,0,0.301029996,0.301029996,0,0.301029996,1,0.602059991,0.477121255,0.698970004,0.602059991,0.477121255,0.301029996,0,0.602059991,0,0.301029996,0.698970004,0,0.84509804,0,0,0,1.041392685,0.477121255
OTU_250,acinetobacter radioresistens ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__pseudomonadales,f__moraxellaceae,g__acinetobacter,s__acinetobacter radioresistens,1.431363764,1.176091259,1.079181246,0.77815125,0.698970004,0.84509804,1.113943352,0.477121255,0.477121255,0.602059991,0.954242509,1.041392685,0.602059991,0.84509804,0.77815125,0.77815125,0.903089987,0.77815125,1.079181246,1.113943352,1.380211242,1.113943352,1.361727836,0.954242509,0.77815125,1.176091259,0,1.462397998,1.707570176,0.903089987,1.041392685,0.84509804,0.84509804,1.204119983,1.301029996,0.77815125,1.301029996,1.77815125,2.608526034,2.209515015,2.419955748,2.025305865,3.203576775,2.292256071,0.301029996,0,1.041392685,0.903089987,0.477121255,0.84509804,0.602059991,1,0.602059991,0.301029996,0.602059991,0,0.84509804,0.602059991,2.553883027,1.716003344,1.278753601,2.053078443,2.397940009,0.698970004,1.079181246,2.352182518,2.136720567,1.924279286,1.447158031,0,0.903089987,0.477121255,0.301029996,0,0.602059991,0.301029996,0.602059991,0.301029996,0.477121255,1.591064607,0.602059991,0.77815125,0.698970004,0,0.477121255,0.301029996,0.698970004,0.477121255,0.301029996,1.204119983,0.477121255,0.301029996,0.698970004,0.698970004,0.477121255,0.77815125,0,0,0,0.301029996,0
